timestamp,latitude,longitude,altitude
2017-05-01T09:34:03.000+09:00,34.15528905391693,134.49089014530182,11.9
2017-05-01T09:34:04.000+09:00,34.15529179573059,134.49089205265045,11.87
2017-05-01T09:34:05.000+09:00,34.15529727935791,134.4908925294876,11.79
2017-05-01T09:34:06.000+09:00,34.15530204772949,134.4908915758133,11.8
2017-05-01T09:34:07.000+09:00,34.15530204772949,134.4908915758133,11.84
2017-05-01T09:34:08.000+09:00,34.15530204772949,134.4908915758133,11.73
2017-05-01T09:34:09.000+09:00,34.15530204772949,134.4908915758133,11.73
2017-05-01T09:34:10.000+09:00,34.15530204772949,134.4908915758133,11.8
2017-05-01T09:34:11.000+09:00,34.15530204772949,134.4908915758133,11.73
2017-05-01T09:34:12.000+09:00,34.15530204772949,134.4908915758133,11.71
2017-05-01T09:34:13.000+09:00,34.15530204772949,134.4908915758133,11.51
2017-05-01T09:34:14.000+09:00,34.15530204772949,134.4908915758133,11.63
2017-05-01T09:34:15.000+09:00,34.15530204772949,134.4908915758133,11.68
2017-05-01T09:34:16.000+09:00,34.15530204772949,134.4908915758133,11.69
2017-05-01T09:34:17.000+09:00,34.15530204772949,134.4908915758133,11.7
2017-05-01T09:34:18.000+09:00,34.15530204772949,134.4908915758133,11.74
2017-05-01T09:34:19.000+09:00,34.15530204772949,134.4908915758133,11.7
2017-05-01T09:34:20.000+09:00,34.15530204772949,134.4908915758133,11.75
2017-05-01T09:34:21.000+09:00,34.15530204772949,134.4908915758133,11.76
2017-05-01T09:34:22.000+09:00,34.15530204772949,134.4908915758133,11.76
2017-05-01T09:34:23.000+09:00,34.15530204772949,134.4908915758133,11.75
2017-05-01T09:34:24.000+09:00,34.15530204772949,134.4908915758133,11.65
2017-05-01T09:34:25.000+09:00,34.15530204772949,134.4908915758133,11.73
2017-05-01T09:34:26.000+09:00,34.15530204772949,134.4908915758133,11.71
2017-05-01T09:34:27.000+09:00,34.15530204772949,134.4908915758133,11.76
2017-05-01T09:34:28.000+09:00,34.15530204772949,134.4908915758133,11.67
2017-05-01T09:34:29.000+09:00,34.15530204772949,134.4908915758133,11.77
2017-05-01T09:34:30.000+09:00,34.15530204772949,134.4908915758133,11.65
2017-05-01T09:34:31.000+09:00,34.15530204772949,134.4908915758133,11.76
2017-05-01T09:34:32.000+09:00,34.15530204772949,134.4908915758133,11.7
2017-05-01T09:34:33.000+09:00,34.15530204772949,134.4908915758133,11.81
2017-05-01T09:34:34.000+09:00,34.15530204772949,134.4908915758133,11.82
2017-05-01T09:34:35.000+09:00,34.15530204772949,134.4908915758133,11.87
2017-05-01T09:34:36.000+09:00,34.15530204772949,134.4908915758133,11.96
2017-05-01T09:34:37.000+09:00,34.15530204772949,134.4908915758133,11.92
2017-05-01T09:34:38.000+09:00,34.15530204772949,134.4908915758133,11.94
